id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
736399d45eb7a55d,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,cufflinks/2.2.1.3,,,6518088114846.0000000,32212.0000000,6.0000000,32212254720.0000000,6103183360.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,1792.0000000
99b443777e3e8c46,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,wig_to_bigWig,,,10380106614.0000000,10737.0000000,1.0000000,10737418240.0000000,948334592.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,10.0000000
8846ee867d3aaa86,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,wig_to_bigWig,,,10303163667.0000000,10737.0000000,1.0000000,10737418240.0000000,906436608.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,10.0000000
57657b5229b02028,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,73913517360.0000000,4080.0000000,1.0000000,4080218112.0000000,2025275392.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,74.0000000
703326749c003700,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,73228249078.0000000,4080.0000000,1.0000000,4080218112.0000000,2514530304.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,74.0000000
19010a9d2a2fbc4c,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,revertR2orientationInBam/0.0.2,,,174472690442.0000000,4080.0000000,1.0000000,4080218112.0000000,1043800064.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,175.0000000
94e39548cb97c748,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,wig_to_bigWig,,,20018859878.0000000,10737.0000000,1.0000000,10737418240.0000000,1283301376.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,20.0000000
e6037149300016e0,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,error,wig_to_bigWig,,,,,,,,,,,
14b529450d4b8c31,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,95244429394.0000000,4080.0000000,1.0000000,4080218112.0000000,2756890624.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,95.0000000
bc1d06ece5bd72a7,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,bamFilter/2.5.2+galaxy1,,,294752586270.0000000,4080.0000000,1.0000000,4080218112.0000000,2292641792.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,294.0000000
e29d3f770ebe4e90,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,multiqc/1.11+galaxy1,,,6806421564.0000000,12240.0000000,1.0000000,12240654336.0000000,117678080.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,8.0000000
87ef2ce9823a3a0c,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,param_value_from_file,,,3554163723.0000000,4080.0000000,1.0000000,4080218112.0000000,184561664.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,4.0000000
6272a5eeefba3ddf,5e1385555d4cb50d,Ice-Lake 1 ice ice-lake 2GB Default,ok,tp_awk_tool/1.1.2,,,59223498.0000000,4080.0000000,1.0000000,4080218112.0000000,5021696.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,0E-7
