id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
43194e6cf48258ad,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,param_value_from_file,,,3754303683.0000000,4080.0000000,1.0000000,4080218112.0000000,184025088.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,4.0000000
62b09117ac92ca11,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,multiqc/1.11+galaxy1,,,6636179500.0000000,12240.0000000,1.0000000,12240654336.0000000,115777536.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,7.0000000
5c76b4545cdd8a6b,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,tp_awk_tool/1.1.2,,,289404276.0000000,4080.0000000,1.0000000,4080218112.0000000,7811072.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,0E-7
dfa860c35d23ac68,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,tp_awk_tool/1.1.2,,,58666935.0000000,4080.0000000,1.0000000,4080218112.0000000,5406720.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,0E-7
1991dbd06778c44c,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,error,cufflinks/2.2.1.3,,,,,,,,,,,
f475df07b925e32c,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,error,bamFilter/2.5.2+galaxy1,,,,,,,,,,,
f57b21af083501c9,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,paused,revertR2orientationInBam/0.0.2,,,,,,,,,,,
3e67742c133e9071,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,rna_star/2.7.8a+galaxy1,,,7125423876553.0000000,53687.0000000,10.0000000,53687091200.0000000,53687091200.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,1665.0000000
f5b5a45891a3f4c2,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,error,rna_star/2.7.8a+galaxy1,,,,,,,,,,,
0b7118890d2de2ba,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,cutadapt/4.0+galaxy1,,,3240836174528.0000000,20401.0000000,5.0000000,20401094656.0000000,20400807936.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,700.0000000
72f1fc22cd479ee9,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3590970064.0000000,4080.0000000,1.0000000,4080218112.0000000,184582144.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
e41c1cab80b15ce4,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3589442443.0000000,4080.0000000,1.0000000,4080218112.0000000,183951360.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
882e4227cab45cc8,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3578250576.0000000,4080.0000000,1.0000000,4080218112.0000000,184344576.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
982cd237341b87ba,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,compose_text_param/0.1.1,,,3570307673.0000000,4080.0000000,1.0000000,4080218112.0000000,184549376.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
0d601848754dc95c,cca756dc9b546613,Ice-Lake 3 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3513582924.0000000,4080.0000000,1.0000000,4080218112.0000000,184320000.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
