id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
6fcd7f690ce6a3a2,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,cufflinks/2.2.1.3,,,12788771450754.0000000,32212.0000000,6.0000000,32212254720.0000000,9681252352.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,5383.0000000
6a3103db6d5e9ff1,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,revertR2orientationInBam/0.0.2,,,836384863914.0000000,4080.0000000,1.0000000,4080218112.0000000,4079964160.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,839.0000000
f427d06e1f051f3c,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,bamFilter/2.5.2+galaxy1,,,1370463560522.0000000,4080.0000000,1.0000000,4080218112.0000000,4079824896.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,1370.0000000
4447f3fcabbe50c1,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,param_value_from_file,,,3466310137.0000000,4080.0000000,1.0000000,4080218112.0000000,184610816.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
ef1bf4f263670f5d,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,multiqc/1.11+galaxy1,,,6533268937.0000000,12240.0000000,1.0000000,12240654336.0000000,115707904.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,7.0000000
c62859b1f97049c3,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,error,param_value_from_file,,,,,,,,,,,
d6e69ba0fdc7fca2,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,tp_awk_tool/1.1.2,,,289639361.0000000,4080.0000000,1.0000000,4080218112.0000000,7811072.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,1.0000000
e3383e452836cf90,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,tp_awk_tool/1.1.2,,,56257912.0000000,4080.0000000,1.0000000,4080218112.0000000,5132288.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,0E-7
25a3e734f1551c7a,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,rna_star/2.7.8a+galaxy1,,,7078240027166.0000000,53687.0000000,10.0000000,53687091200.0000000,53687091200.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,1468.0000000
c342c152c7265c44,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,cutadapt/4.0+galaxy1,,,3276511498779.0000000,20401.0000000,5.0000000,20401094656.0000000,20400701440.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,707.0000000
547f94f4fd4cc45b,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3614390633.0000000,4080.0000000,1.0000000,4080218112.0000000,184053760.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,4.0000000
d446579654b104e6,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3558592570.0000000,4080.0000000,1.0000000,4080218112.0000000,184492032.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
027f5975e6f1faef,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3573448562.0000000,4080.0000000,1.0000000,4080218112.0000000,184246272.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,4.0000000
ebbe1b8b126b899d,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,map_param_value/0.1.1,,,3620303494.0000000,4080.0000000,1.0000000,4080218112.0000000,184094720.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
aea802828d387920,46e060f59cff29f0,Ice-Lake 1 ice ice-lake 10GB Default,ok,compose_text_param/0.1.1,,,3536500198.0000000,4080.0000000,1.0000000,4080218112.0000000,184467456.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3.0000000
