id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
7c44ce08fcbf4ea2,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,cufflinks/2.2.1.3,,,9424659303565.0000000,32212.0000000,6.0000000,32212254720.0000000,7191650304.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,3144.0000000
0e98b389bc551e03,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,wig_to_bigWig,,,17059619254.0000000,10737.0000000,1.0000000,10737418240.0000000,1496297472.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,17.0000000
b397a65848e1fc19,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,wig_to_bigWig,,,16355141252.0000000,10737.0000000,1.0000000,10737418240.0000000,1430458368.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,16.0000000
401df1c4dea61c81,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,156675338792.0000000,4080.0000000,1.0000000,4080218112.0000000,2042261504.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,157.0000000
ca507827e5f2e0d4,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,152983038406.0000000,4080.0000000,1.0000000,4080218112.0000000,3832905728.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,153.0000000
f41ef5bf50726131,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,revertR2orientationInBam/0.0.2,,,441886832064.0000000,4080.0000000,1.0000000,4080218112.0000000,2368884736.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,444.0000000
b9405b8d07c88e33,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,wig_to_bigWig,,,32945295684.0000000,10737.0000000,1.0000000,10737418240.0000000,2812108800.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,33.0000000
85672e542751ca68,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,202761135912.0000000,4080.0000000,1.0000000,4080218112.0000000,2200891392.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,204.0000000
de72ba87988ee12d,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,error,bedtools_genomecoveragebed/2.30.0,,,,,,,,,,,
6fe66de9a54d11f6,850d26f8215a251e,Ice-Lake 3 ice ice-lake 5GB Default,ok,bamFilter/2.5.2+galaxy1,,,708792096212.0000000,4080.0000000,1.0000000,4080218112.0000000,4079816704.0000000,9223372036854771712.0000000,197850744.0000000,48.0000000,709.0000000
