Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
1,c4,Default,576169e85cfeb2a8,d86ff1eec4ccabc4,SRR24043307-2GB GRCh38.p14.gbff.gz,lofreq_indelqual,2.1.5+galaxy0,ok,1.0000000,12240.0000000,157.0000000,148659132309.0000000,12240654336.0000000,2112708608.0000000
2,c4,Default,576169e85cfeb2a8,5e75cd2e92665559,SRR24043307-5GB GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,ok,1.0000000,16320.0000000,0E-7,286689000.0000000,16320872448.0000000,21061632.0000000
3,c4,Default,576169e85cfeb2a8,ce93ece198eb3d49,SRR24043307-10GB GRCh38.p14.gbff.gz,snpEff_build_gb,4.3+T.galaxy4,ok,1.0000000,51539.0000000,184.0000000,148360008934.0000000,51539607552.0000000,4877508608.0000000
2,c4,Default,576169e85cfeb2a8,38298e30698797d6,SRR24043307-2GB GRCh38.p14.gbff.gz,samtools_stats,2.0.2+galaxy2,ok,1.0000000,4080.0000000,40.0000000,39728155527.0000000,4080218112.0000000,153903104.0000000
2,c4,Default,576169e85cfeb2a8,5af723e4e416cebc,SRR24043307-10GB GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,8627.0000000,38458372776979.0000000,32212254720.0000000,32211816448.0000000
2,c4,Default,576169e85cfeb2a8,38298e30698797d6,SRR24043307-2GB GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,99.0000000,359950101515.0000000,16320872448.0000000,4392026112.0000000
3,c4,Default,576169e85cfeb2a8,6a9d214dffcd8bab,SRR24043307-5GB GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,230.0000000,897390770977.0000000,16320872448.0000000,7271018496.0000000
2,c4,Default,576169e85cfeb2a8,38298e30698797d6,SRR24043307-2GB GRCh38.p14.gbff.gz,lofreq_indelqual,2.1.5+galaxy0,ok,1.0000000,12240.0000000,166.0000000,156981336989.0000000,12240654336.0000000,2962501632.0000000
3,c4,Default,576169e85cfeb2a8,ce93ece198eb3d49,SRR24043307-10GB GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,876.0000000,1195877072668.0000000,16320872448.0000000,16320118784.0000000
3,c4,Default,576169e85cfeb2a8,ce93ece198eb3d49,SRR24043307-10GB GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,ok,1.0000000,16320.0000000,1.0000000,380641695.0000000,16320872448.0000000,29028352.0000000
1,c4,Default,576169e85cfeb2a8,e2e57b009c5c897e,SRR24043307-10GB GRCh38.p14.gbff.gz,snpEff_build_gb,4.3+T.galaxy4,ok,1.0000000,51539.0000000,174.0000000,156752104634.0000000,51539607552.0000000,4569001984.0000000
1,c4,Default,576169e85cfeb2a8,1a57579022816357,SRR24043307-5GB GRCh38.p14.gbff.gz,snpEff_build_gb,4.3+T.galaxy4,ok,1.0000000,51539.0000000,175.0000000,146797310651.0000000,51539607552.0000000,4540854272.0000000
3,c4,Default,576169e85cfeb2a8,bc32504f4ff852a1,SRR24043307-2GB GRCh38.p14.gbff.gz,multiqc,1.11+galaxy0,ok,1.0000000,12240.0000000,3.0000000,2569282183.0000000,12240654336.0000000,82788352.0000000
3,c4,Default,576169e85cfeb2a8,bc32504f4ff852a1,SRR24043307-2GB GRCh38.p14.gbff.gz,samtools_stats,2.0.2+galaxy2,ok,1.0000000,4080.0000000,40.0000000,39693227396.0000000,4080218112.0000000,5132288.0000000
2,c4,Default,576169e85cfeb2a8,5e75cd2e92665559,SRR24043307-5GB GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,527.0000000,713645824906.0000000,16320872448.0000000,11780747264.0000000
2,c4,Default,576169e85cfeb2a8,38298e30698797d6,SRR24043307-2GB GRCh38.p14.gbff.gz,snpEff,4.3+T.galaxy1,ok,1.0000000,12884.0000000,4.0000000,4438561617.0000000,12884901888.0000000,184709120.0000000
1,c4,Default,576169e85cfeb2a8,1a57579022816357,SRR24043307-5GB GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,ok,2.0000000,8589.0000000,3759.0000000,7330677240799.0000000,8589934592.0000000,727900160.0000000
2,c4,Default,576169e85cfeb2a8,5e75cd2e92665559,SRR24043307-5GB GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,ok,2.0000000,8589.0000000,3762.0000000,7338104945705.0000000,8589934592.0000000,598904832.0000000
2,c4,Default,576169e85cfeb2a8,38298e30698797d6,SRR24043307-2GB GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,ok,2.0000000,8589.0000000,1703.0000000,3306220095228.0000000,8589934592.0000000,532045824.0000000
1,c4,Default,576169e85cfeb2a8,1a57579022816357,SRR24043307-5GB GRCh38.p14.gbff.gz,picard_MarkDuplicates,2.18.2.2,ok,3.0000000,12884.0000000,1668.0000000,3757085949277.0000000,12884901888.0000000,12544954368.0000000
2,c4,Default,576169e85cfeb2a8,5af723e4e416cebc,SRR24043307-10GB GRCh38.p14.gbff.gz,snpEff_build_gb,4.3+T.galaxy4,ok,1.0000000,51539.0000000,191.0000000,151504902233.0000000,51539607552.0000000,4489859072.0000000
3,c4,Default,576169e85cfeb2a8,6a9d214dffcd8bab,SRR24043307-5GB GRCh38.p14.gbff.gz,snpEff,4.3+T.galaxy1,deleted,,,,,,
2,c4,Default,576169e85cfeb2a8,5e75cd2e92665559,SRR24043307-5GB GRCh38.p14.gbff.gz,multiqc,1.11+galaxy0,ok,1.0000000,12240.0000000,4.0000000,2746706500.0000000,12240654336.0000000,83017728.0000000
3,c4,Default,576169e85cfeb2a8,6a9d214dffcd8bab,SRR24043307-5GB GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,deleted,,,,,,
