Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
0,N/A,Unknown,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,samtools_view,1.13+galaxy1,ok,1.0000000,4080.0000000,87.0000000,81530674866.0000000,4080218112.0000000,3712270336.0000000
1,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,ok,8.0000000,32212.0000000,4670.0000000,10365550031753.0000000,32212254720.0000000,25092677632.0000000
2,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,252.0000000,340053658535.0000000,16320872448.0000000,7289659392.0000000
2,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,samtools_stats,2.0.2+galaxy2,ok,1.0000000,4080.0000000,40.0000000,39671718725.0000000,4080218112.0000000,5206016.0000000
2,c3,Default,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,250.0000000,335070468041.0000000,16320872448.0000000,7281254400.0000000
1,c3,Default,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,95.0000000,351790652536.0000000,16320872448.0000000,4406722560.0000000
0,N/A,Unknown,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,251.0000000,335064530547.0000000,16320872448.0000000,6960640000.0000000
1,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,ok,1.0000000,16320.0000000,0E-7,207722122.0000000,16320872448.0000000,14303232.0000000
2,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,samtools_stats,2.0.2+galaxy2,ok,1.0000000,4080.0000000,39.0000000,39236422655.0000000,4080218112.0000000,5054464.0000000
2,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,snpEffx,4.3+T.galaxy1,ok,1.0000000,12884.0000000,4.0000000,4320070670.0000000,12884901888.0000000,184459264.0000000
0,N/A,Unknown,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,error,,,,,,
1,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,picard_MarkDuplicates,2.18.2.2,ok,3.0000000,12884.0000000,758.0000000,1751506929820.0000000,12884901888.0000000,12229443584.0000000
0,N/A,Unknown,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,snpEffx,4.3+T.galaxy1,ok,1.0000000,12884.0000000,4.0000000,4255476510.0000000,12884901888.0000000,184532992.0000000
2,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,95.0000000,354023140407.0000000,16320872448.0000000,4419874816.0000000
0,N/A,Unknown,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,ok,1.0000000,16320.0000000,0E-7,206243086.0000000,16320872448.0000000,13942784.0000000
2,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,bwa_mem,0.7.17.2,error,,,,,,
2,c3,Default,3da94c735c4527d0,10GB,Paired Collection GRCh38.p14.gbff.gz,samtools_view,1.13+galaxy1,ok,1.0000000,4080.0000000,88.0000000,81972882645.0000000,4080218112.0000000,3712192512.0000000
1,c3,Default,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_viterbi,2.1.5+galaxy0,ok,4.0000000,16320.0000000,250.0000000,334830630651.0000000,16320872448.0000000,7167324160.0000000
0,N/A,Unknown,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,ok,2.0000000,8589.0000000,1699.0000000,3296371060026.0000000,8589934592.0000000,534712320.0000000
2,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_filter,2.1.5+galaxy0,ok,1.0000000,16320.0000000,1.0000000,208016248.0000000,16320872448.0000000,14360576.0000000
2,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_call,2.1.5+galaxy1,ok,2.0000000,8589.0000000,1700.0000000,3301193718041.0000000,8589934592.0000000,534753280.0000000
1,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,lofreq_indelqual,2.1.5+galaxy0,ok,1.0000000,12240.0000000,154.0000000,148943067931.0000000,12240654336.0000000,2962522112.0000000
2,c3,Default,3da94c735c4527d0,5GB,Paired Collection GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,96.0000000,359543103367.0000000,16320872448.0000000,4290658304.0000000
2,c3,Default,3da94c735c4527d0,2GB,Paired Collection GRCh38.p14.gbff.gz,fastp,0.23.2+galaxy0,ok,4.0000000,16320.0000000,93.0000000,350959950707.0000000,16320872448.0000000,4316897280.0000000
