id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
91a0238220295846,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,cufflinks/2.2.1.3,,,12771805490459.0000000,34359.0000000,8.0000000,34359738368.0000000,10399649792.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,5001.0000000
4045b3314f95fba3,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,revertR2orientationInBam/0.0.2,,,857485963283.0000000,4080.0000000,1.0000000,4080218112.0000000,4079894528.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,860.0000000
70ef40d475abbbb9,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,bamFilter/2.5.2+galaxy1,,,1374872986837.0000000,4080.0000000,1.0000000,4080218112.0000000,4079759360.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,1375.0000000
91e6534c385d22fb,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,param_value_from_file,,,3463637178.0000000,4080.0000000,1.0000000,4080218112.0000000,184385536.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
557abed9178046d4,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,tp_awk_tool/1.1.2,,,309265086.0000000,4080.0000000,1.0000000,4080218112.0000000,7503872.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,1.0000000
f2907700169c1a9f,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,error,param_value_from_file,,,,,,,,,,,
caeb249296c162ba,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,multiqc/1.11+galaxy1,,,6581172019.0000000,12240.0000000,1.0000000,12240654336.0000000,124272640.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,7.0000000
7dd3cdbc084efbb7,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,error,tp_awk_tool/1.1.2,,,,,,,,,,,
5e0f205467a9f96f,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,tp_awk_tool/1.1.2,,,60697671.0000000,4080.0000000,1.0000000,4080218112.0000000,5111808.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
2558351c5c15d529,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,rna_star/2.7.8a+galaxy1,,,7691896936059.0000000,68719.0000000,8.0000000,68719476736.0000000,67925213184.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,2203.0000000
173b373b2670539c,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,cutadapt/4.0+galaxy1,,,3333695956035.0000000,20401.0000000,5.0000000,20401094656.0000000,20400656384.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,812.0000000
eec20b7a4643d84d,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,map_param_value/0.1.1,,,3496239088.0000000,4080.0000000,1.0000000,4080218112.0000000,184303616.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
fd374ff9c514a59c,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,map_param_value/0.1.1,,,3894051788.0000000,4080.0000000,1.0000000,4080218112.0000000,184291328.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
e642b08f07000933,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,map_param_value/0.1.1,,,3528569245.0000000,4080.0000000,1.0000000,4080218112.0000000,184639488.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
2783a3020295c4ec,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,map_param_value/0.1.1,,,3504064198.0000000,4080.0000000,1.0000000,4080218112.0000000,184549376.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
22459b882de2d30f,9485902d959f164b,Main-Matrix 1 costs col-d 10GB Default,ok,compose_text_param/0.1.1,,,3415831837.0000000,4080.0000000,1.0000000,4080218112.0000000,184717312.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
