id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
c964c72fd101267b,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,cufflinks/2.2.1.3,,,13394035835501.0000000,137438.0000000,32.0000000,137438953472.0000000,9755410432.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4952.0000000
615436e391b8670c,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,wig_to_bigWig,,,26535948063.0000000,10737.0000000,1.0000000,10737418240.0000000,2024878080.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,27.0000000
6a886afa4a26dca8,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,wig_to_bigWig,,,23177695611.0000000,10737.0000000,1.0000000,10737418240.0000000,1935314944.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,24.0000000
7da054b2072f2e18,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,293984642976.0000000,4080.0000000,1.0000000,4080218112.0000000,3464220672.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,296.0000000
02cb98f857829afe,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,291205804649.0000000,4080.0000000,1.0000000,4080218112.0000000,4079767552.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,291.0000000
e1c8103c70d8c1e4,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,revertR2orientationInBam/0.0.2,,,856753049801.0000000,4080.0000000,1.0000000,4080218112.0000000,4079878144.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,859.0000000
622bd7bff684ec08,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,wig_to_bigWig,,,46452755354.0000000,10737.0000000,1.0000000,10737418240.0000000,3780661248.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,47.0000000
45c3c16ec101f32b,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,387780430180.0000000,4080.0000000,1.0000000,4080218112.0000000,4079755264.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,388.0000000
ea832bee67ef0799,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,bamFilter/2.5.2+galaxy1,,,1378484231611.0000000,4080.0000000,1.0000000,4080218112.0000000,4079136768.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,1379.0000000
ae9f45c9d1fb1cf9,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,param_value_from_file,,,3610283532.0000000,4080.0000000,1.0000000,4080218112.0000000,186691584.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
30acafa5f0523692,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,multiqc/1.11+galaxy1,,,6562653125.0000000,12240.0000000,1.0000000,12240654336.0000000,124481536.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,7.0000000
73238853b6ddbb4d,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,tp_awk_tool/1.1.2,,,63715107.0000000,4080.0000000,1.0000000,4080218112.0000000,5386240.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
b58518a0bcc9ac28,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,tp_awk_tool/1.1.2,,,298656896.0000000,4080.0000000,1.0000000,4080218112.0000000,8003584.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
1249c7138e2c5b79,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,rna_star/2.7.8a+galaxy1,,,8249897462801.0000000,137438.0000000,32.0000000,137438953472.0000000,80933908480.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,1847.0000000
f007f13cc0eec68c,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,cutadapt/4.0+galaxy1,,,3282243833435.0000000,20401.0000000,5.0000000,20401094656.0000000,20400648192.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,799.0000000
eac3da87e3c75e5c,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,map_param_value/0.1.1,,,3614765138.0000000,4080.0000000,1.0000000,4080218112.0000000,184729600.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
8ef696cd1e444426,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,map_param_value/0.1.1,,,3582419803.0000000,4080.0000000,1.0000000,4080218112.0000000,184393728.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
546df4a49cfc3e02,e17d0a5ddb3d7959,Main-Matrix 1 costs col-f 10GB Default,ok,compose_text_param/0.1.1,,,3583330595.0000000,4080.0000000,1.0000000,4080218112.0000000,184164352.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
