id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
15d7c9b3f840e92c,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,cufflinks/2.2.1.3,,,7106474591019.0000000,68719.0000000,16.0000000,68719476736.0000000,5797089280.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,1120.0000000
72af1db585469534,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,wig_to_bigWig,,,11128386270.0000000,10737.0000000,1.0000000,10737418240.0000000,948359168.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,11.0000000
f86c3c82d1312dce,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,wig_to_bigWig,,,10291682170.0000000,10737.0000000,1.0000000,10737418240.0000000,906346496.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,10.0000000
3058ed53a2e551ab,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,78942531893.0000000,4080.0000000,1.0000000,4080218112.0000000,2025238528.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,80.0000000
7417e6783f6a7f85,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,77361538279.0000000,4080.0000000,1.0000000,4080218112.0000000,2514542592.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,78.0000000
18482f78dbba2e69,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,revertR2orientationInBam/0.0.2,,,179779404480.0000000,4080.0000000,1.0000000,4080218112.0000000,1035554816.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,180.0000000
3c6ea0b1dd9e4636,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,wig_to_bigWig,,,20268570263.0000000,10737.0000000,1.0000000,10737418240.0000000,1797562368.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,21.0000000
cf0314d03032ad71,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,103569257500.0000000,4080.0000000,1.0000000,4080218112.0000000,2765975552.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,105.0000000
40421ccc88a9752c,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,bamFilter/2.5.2+galaxy1,,,293981367079.0000000,4080.0000000,1.0000000,4080218112.0000000,1843191808.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,294.0000000
ca5f1a039b91eec5,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,param_value_from_file,,,3770888506.0000000,4080.0000000,1.0000000,4080218112.0000000,186793984.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
16608b3d0aef48ba,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,multiqc/1.11+galaxy1,,,6916703055.0000000,12240.0000000,1.0000000,12240654336.0000000,129769472.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,8.0000000
659e97e04b117588,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,tp_awk_tool/1.1.2,,,59880359.0000000,4080.0000000,1.0000000,4080218112.0000000,4976640.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
6a2e7a846dc0848b,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,tp_awk_tool/1.1.2,,,296602699.0000000,4080.0000000,1.0000000,4080218112.0000000,7426048.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
f91dbeff165af04d,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,rna_star/2.7.8a+galaxy1,,,2207612433771.0000000,68719.0000000,16.0000000,68719476736.0000000,57059610624.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,772.0000000
4d8c4501de086b63,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,cutadapt/4.0+galaxy1,,,672076821865.0000000,20401.0000000,5.0000000,20401094656.0000000,5890232320.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,166.0000000
b85b881200594419,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,map_param_value/0.1.1,,,3688918705.0000000,4080.0000000,1.0000000,4080218112.0000000,184020992.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
bc377f43988f5b65,43200eb5b16a022e,Main-Matrix 1 costs col-e 2GB Default,ok,map_param_value/0.1.1,,,3704861026.0000000,4080.0000000,1.0000000,4080218112.0000000,184205312.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
