id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
9e7b125a1fa38844,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,revertR2orientationInBam/0.0.2,,,174828708762.0000000,4080.0000000,1.0000000,4080218112.0000000,2040741888.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,175.0000000
8f6c70dd1b3b13f4,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,bamFilter/2.5.2+galaxy1,,,294667813348.0000000,4080.0000000,1.0000000,4080218112.0000000,2293432320.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,294.0000000
e99a5220ea54ef66,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,param_value_from_file,,,3517005961.0000000,4080.0000000,1.0000000,4080218112.0000000,184176640.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
2ba56ba8946ddae7,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,multiqc/1.11+galaxy1,,,6953700204.0000000,12240.0000000,1.0000000,12240654336.0000000,130039808.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,8.0000000
e4156b7afba99aec,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,error,param_value_from_file,,,,,,,,,,,
ee2305bec09c7be3,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,tp_awk_tool/1.1.2,,,61374499.0000000,4080.0000000,1.0000000,4080218112.0000000,5328896.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
07a61690e7302c20,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,rna_star/2.7.8a+galaxy1,,,2237024827270.0000000,137438.0000000,16.0000000,137438953472.0000000,68057899008.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,874.0000000
55c8bc126bd1a0cb,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,cutadapt/4.0+galaxy1,,,666588795021.0000000,20401.0000000,5.0000000,20401094656.0000000,5890211840.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,162.0000000
2973438038be0690,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,map_param_value/0.1.1,,,3550090729.0000000,4080.0000000,1.0000000,4080218112.0000000,184344576.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
8ef0ee64d12544c6,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,map_param_value/0.1.1,,,3661441035.0000000,4080.0000000,1.0000000,4080218112.0000000,184086528.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
05a99378e3ceab30,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,map_param_value/0.1.1,,,3664656009.0000000,4080.0000000,1.0000000,4080218112.0000000,183992320.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
343eb8073d14c47e,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,map_param_value/0.1.1,,,3430442747.0000000,4080.0000000,1.0000000,4080218112.0000000,184401920.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
6c09edf62d9c231b,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,ok,compose_text_param/0.1.1,,,3360616784.0000000,4080.0000000,1.0000000,4080218112.0000000,184246272.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
1e2a8c8655c915cd,00271400a0acaf11,Main-Matrix 1 costs col-h 2GB Default,error,map_param_value/0.1.1,,,,,,,,,,,
