id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
32431b2d8ce98a9a,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,cufflinks/2.2.1.3,,,6635498486710.0000000,17179.0000000,8.0000000,17179869184.0000000,5475475456.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,1397.0000000
ded864fcd593f9f0,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,revertR2orientationInBam/0.0.2,,,178438046090.0000000,4080.0000000,1.0000000,4080218112.0000000,1020059648.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,180.0000000
2495a0af477a5abb,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,103649192427.0000000,4080.0000000,1.0000000,4080218112.0000000,2781708288.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,106.0000000
5406ad4febfdbd84,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,bamFilter/2.5.2+galaxy1,,,295570927255.0000000,4080.0000000,1.0000000,4080218112.0000000,2047168512.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,296.0000000
1fde97111fd1e30a,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,map_param_value/0.1.1,,,3459368131.0000000,4080.0000000,1.0000000,4080218112.0000000,184250368.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
e9f1154f9698944f,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,param_value_from_file,,,3710507591.0000000,4080.0000000,1.0000000,4080218112.0000000,186384384.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
601e3759f5c3db62,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,multiqc/1.11+galaxy1,,,7010339172.0000000,12240.0000000,1.0000000,12240654336.0000000,125964288.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,7.0000000
309a87704a24746f,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,tp_awk_tool/1.1.2,,,290505661.0000000,4080.0000000,1.0000000,4080218112.0000000,7540736.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
2f48484208faf17a,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,tp_awk_tool/1.1.2,,,62972777.0000000,4080.0000000,1.0000000,4080218112.0000000,5435392.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
c23b5655500dbc3e,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,rna_star/2.7.8a+galaxy1,,,2212902629019.0000000,53687.0000000,10.0000000,53687091200.0000000,53686906880.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,811.0000000
95b255d48f290d8e,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,cutadapt/4.0+galaxy1,,,661238422536.0000000,20401.0000000,5.0000000,20401094656.0000000,5890289664.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,162.0000000
c7eeefc6696a33b7,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,map_param_value/0.1.1,,,3772118727.0000000,4080.0000000,1.0000000,4080218112.0000000,184119296.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
27d48c5d37ff43e6,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,map_param_value/0.1.1,,,3563503631.0000000,4080.0000000,1.0000000,4080218112.0000000,184557568.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
4c20a7e4b6523a81,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,error,map_param_value/0.1.1,,,,,,,,,,,
389f80638ba390a2,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,map_param_value/0.1.1,,,3591493370.0000000,4080.0000000,1.0000000,4080218112.0000000,184602624.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
76c340e0a0f98b37,f1e4ce7b47d1faf1,Main-Matrix 1 costs col-g 2GB Default,ok,compose_text_param/0.1.1,,,3624710988.0000000,4080.0000000,1.0000000,4080218112.0000000,184532992.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
