id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
74995c40686d8034,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,revertR2orientationInBam/0.0.2,,,178396193807.0000000,4080.0000000,1.0000000,4080218112.0000000,2040700928.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,179.0000000
c8ec4884da477cc2,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,bamFilter/2.5.2+galaxy1,,,295311227431.0000000,4080.0000000,1.0000000,4080218112.0000000,2293374976.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,295.0000000
d62299524fb41b3f,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,param_value_from_file,,,3576420840.0000000,4080.0000000,1.0000000,4080218112.0000000,186974208.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
9c4366d64ce18f9c,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,multiqc/1.11+galaxy1,,,6881143874.0000000,12240.0000000,1.0000000,12240654336.0000000,129744896.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,8.0000000
6e47a1e40777c271,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,tp_awk_tool/1.1.2,,,62997269.0000000,4080.0000000,1.0000000,4080218112.0000000,5083136.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,0E-7
176ebe7e425ffe91,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,rna_star/2.7.8a+galaxy1,,,2268736787651.0000000,68719.0000000,8.0000000,68719476736.0000000,65250152448.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,926.0000000
ec671c52783c1ebb,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,cutadapt/4.0+galaxy1,,,673522010117.0000000,20401.0000000,5.0000000,20401094656.0000000,5890707456.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,163.0000000
930d2b0a9257f2fd,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,map_param_value/0.1.1,,,3635618415.0000000,4080.0000000,1.0000000,4080218112.0000000,184365056.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
fdad35b41c7fe425,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,map_param_value/0.1.1,,,3787384316.0000000,4080.0000000,1.0000000,4080218112.0000000,183943168.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,3.0000000
a7fdf7c79804be0a,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,map_param_value/0.1.1,,,3808225223.0000000,4080.0000000,1.0000000,4080218112.0000000,183914496.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
465dcd7c11df7d17,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,map_param_value/0.1.1,,,3731972995.0000000,4080.0000000,1.0000000,4080218112.0000000,184139776.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
8d1eb6b9bbef8bf5,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,error,map_param_value/0.1.1,,,,,,,,,,,
a628a1ca4bfca3c0,b3c1c6aca5955f2b,Main-Matrix 1 costs col-d 2GB Default,ok,compose_text_param/0.1.1,,,3668296986.0000000,4080.0000000,1.0000000,4080218112.0000000,184283136.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,4.0000000
