id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
f16ec2d95a66d482,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,cufflinks/2.2.1.3,,,9939366523266.0000000,68719.0000000,16.0000000,68719476736.0000000,7336992768.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,2583.0000000
34a55e7e538b45be,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,wig_to_bigWig,,,16374923957.0000000,10737.0000000,1.0000000,10737418240.0000000,1017012224.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,17.0000000
0611645add118019,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,wig_to_bigWig,,,17309266649.0000000,10737.0000000,1.0000000,10737418240.0000000,1496289280.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,18.0000000
b08fdfa81d935eeb,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,error,wig_to_bigWig,,,,,,,,,,,
d2d22f55f56a9cd2,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,164283198331.0000000,4080.0000000,1.0000000,4080218112.0000000,2153361408.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,165.0000000
e8157cb9b43c0137,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,158265827998.0000000,4080.0000000,1.0000000,4080218112.0000000,3527536640.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,158.0000000
985d378cf4bc0f5c,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,revertR2orientationInBam/0.0.2,,,438584981287.0000000,4080.0000000,1.0000000,4080218112.0000000,2358177792.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,440.0000000
70355f9a1f1f0000,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,wig_to_bigWig,,,34067423457.0000000,10737.0000000,1.0000000,10737418240.0000000,2813476864.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,35.0000000
c262e0b4340dd34c,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,bedtools_genomecoveragebed/2.30.0,,,216581616552.0000000,4080.0000000,1.0000000,4080218112.0000000,4079763456.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,217.0000000
3ca7edbd9d2e7c37,954b885ee313ebc0,Main-Matrix 1 costs col-e 5GB Default,ok,bamFilter/2.5.2+galaxy1,,,715330680533.0000000,4080.0000000,1.0000000,4080218112.0000000,4079763456.0000000,9223372036854771712.0000000,198047180.0000000,48.0000000,715.0000000
