id,history_id,history_name,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
851d0688116f0436,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,sceasy_convert/0.0.5+galaxy1,,,8547865419.0000000,4080.0000000,1.0000000,4080218112.0000000,1143627776.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,9.0000000
ffd9dcc6269c1cd6,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,dropletutils_empty_drops/1.0.4+galaxy0,,,26692405397.0000000,4080.0000000,1.0000000,4080218112.0000000,1803313152.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,27.0000000
715d38c0a5b63d59,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,error,dropletutils_empty_drops/1.0.4+galaxy0,,,,,,,,,,,
bb758e31163de649,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,dropletutils_read_10x/1.0.4+galaxy0,,,22321503022.0000000,4080.0000000,1.0000000,4080218112.0000000,1325346816.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,23.0000000
63d7261cf9ff705f,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,Cut1,,,123497210.0000000,4080.0000000,1.0000000,4080218112.0000000,7847936.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,1.0000000
6fb89d57ae00b2f7,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,join1,,,709026982.0000000,19327.0000000,1.0000000,19327352832.0000000,40239104.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,1.0000000
33b1987fd7a07890,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,_salmon_kallisto_mtx_to_10x/0.0.1+galaxy6,,,41334055103.0000000,4080.0000000,1.0000000,4080218112.0000000,1226452992.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,45.0000000
23876c3263d84eea,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,alevin/1.9.0+galaxy2,,,7284286307769.0000000,98784.0000000,8.0000000,98784247808.0000000,31728119808.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,1453.0000000
2c599c377dc3a259,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,_dropletBarcodePlot/1.6.1+galaxy2,,,45615958039.0000000,4080.0000000,1.0000000,4080218112.0000000,3817664512.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,45.0000000
5d6426db8d36d99e,7550a34491c8572b,Singe-Cell-Experiment 3 cascade Mouse-5k Single-Cell,ok,_dropletBarcodePlot/1.6.1+galaxy2,,,9171235805.0000000,4080.0000000,1.0000000,4080218112.0000000,836317184.0000000,9223372036854771712.0000000,198046800.0000000,48.0000000,10.0000000
